event_time,amount,transactions_1h,billing_country_matches,card_age_days,hour_utc,is_fraud
2024-05-13T10:00:00,704.81,9,1,934,10,0
2024-05-13T11:00:00,84.25,9,0,274,11,0
2024-05-13T12:00:00,171.87,9,1,824,12,0
2024-05-13T13:00:00,104.16,7,1,314,13,0
2024-05-13T14:00:00,658.94,7,1,1530,14,0
2024-05-13T15:00:00,493.59,5,1,429,15,0
2024-05-13T16:00:00,55.05,12,1,524,16,0
2024-05-13T17:00:00,540.91,7,1,853,17,0
2024-05-13T18:00:00,13.04,10,1,1344,18,0
2024-05-13T19:00:00,355.37,6,1,772,19,0
2024-05-13T20:00:00,671.68,9,1,766,20,0
2024-05-13T21:00:00,15.78,7,1,1857,21,0
2024-05-13T22:00:00,16.2,6,1,307,22,0
2024-05-13T23:00:00,10.37,7,1,2274,23,0
2024-05-14T00:00:00,237.68,11,1,851,0,0
2024-05-14T01:00:00,775.71,9,1,2108,1,0
2024-05-14T02:00:00,10.49,6,1,2040,2,0
2024-05-14T03:00:00,573.02,7,1,1100,3,0
2024-05-14T04:00:00,27.78,4,1,1077,4,0
2024-05-14T05:00:00,48.83,4,1,2032,5,0
2024-05-14T06:00:00,24.16,6,0,162,6,0
2024-05-14T07:00:00,18.02,8,1,1447,7,0
2024-05-14T08:00:00,557.49,10,1,1513,8,0
2024-05-14T09:00:00,132.92,4,1,962,9,0
2024-05-14T10:00:00,88.16,10,1,787,10,0
2024-05-14T11:00:00,13.27,10,1,1861,11,0
2024-05-14T12:00:00,209.19,3,1,1465,12,0
2024-05-14T13:00:00,80.54,5,1,804,13,0
2024-05-14T14:00:00,13.0,8,1,1205,14,0
2024-05-14T15:00:00,21.14,9,1,734,15,0
2024-05-14T16:00:00,85.89,12,1,1113,16,0
2024-05-14T17:00:00,146.64,10,1,2429,17,0
2024-05-14T18:00:00,910.13,2,0,77,18,0
2024-05-14T19:00:00,104.51,2,1,2405,19,0
2024-05-14T20:00:00,240.58,9,1,1661,20,0
2024-05-14T21:00:00,69.94,10,1,1744,21,0
2024-05-14T22:00:00,205.3,3,0,2345,22,0
2024-05-14T23:00:00,12.45,5,1,1518,23,0
2024-05-15T00:00:00,37.79,7,1,2384,0,0
2024-05-15T01:00:00,125.16,7,1,1865,1,0
2024-05-15T02:00:00,41.8,7,1,2415,2,0
2024-05-15T03:00:00,397.31,12,1,1076,3,0
2024-05-15T04:00:00,114.64,4,1,537,4,0
2024-05-15T05:00:00,18.98,4,1,1752,5,0
2024-05-15T06:00:00,1042.66,11,1,601,6,0
2024-05-15T07:00:00,12.28,7,1,156,7,0
2024-05-15T08:00:00,110.59,5,1,967,8,0
2024-05-15T09:00:00,20.92,7,1,825,9,0
2024-05-15T10:00:00,68.82,10,1,1553,10,0
2024-05-15T11:00:00,96.05,7,1,1973,11,0
2024-05-15T12:00:00,89.17,9,1,1392,12,0
2024-05-15T13:00:00,24.4,9,1,1996,13,0
2024-05-15T14:00:00,40.42,3,1,1983,14,0
2024-05-15T15:00:00,31.07,3,1,1723,15,0
2024-05-15T16:00:00,58.87,3,1,1918,16,0
2024-05-15T17:00:00,10.68,8,1,620,17,0
2024-05-15T18:00:00,400.89,7,1,2212,18,0
2024-05-15T19:00:00,1032.12,11,1,939,19,0
2024-05-15T20:00:00,14.17,10,1,1823,20,0
2024-05-15T21:00:00,21.69,4,1,381,21,0
2024-05-15T22:00:00,47.65,4,1,2387,22,0
2024-05-15T23:00:00,17.73,10,1,1434,23,0
2024-05-16T00:00:00,9.5,8,1,1345,0,0
2024-05-16T01:00:00,258.04,6,1,1238,1,0
2024-05-16T02:00:00,195.05,12,1,2363,2,0
2024-05-16T03:00:00,509.28,11,1,2053,3,0
2024-05-16T04:00:00,63.71,8,1,2191,4,0
2024-05-16T05:00:00,361.45,10,1,1491,5,0
2024-05-16T06:00:00,9.32,5,1,908,6,0
2024-05-16T07:00:00,91.8,3,1,2319,7,0
2024-05-16T08:00:00,59.15,4,1,359,8,0
2024-05-16T09:00:00,34.71,8,1,1237,9,0
2024-05-16T10:00:00,486.92,8,1,938,10,0
2024-05-16T11:00:00,97.16,6,1,1673,11,0
2024-05-16T12:00:00,167.07,3,1,898,12,0
2024-05-16T13:00:00,274.11,9,1,1682,13,0
2024-05-16T14:00:00,51.67,4,1,1777,14,0
2024-05-16T15:00:00,19.74,1,0,850,15,0
2024-05-16T16:00:00,921.2,2,1,1224,16,0
2024-05-16T17:00:00,211.82,10,1,179,17,0
2024-05-16T18:00:00,20.91,3,1,2164,18,0
2024-05-16T19:00:00,218.38,8,1,1533,19,0
2024-05-16T20:00:00,13.07,6,0,266,20,0
2024-05-16T21:00:00,60.73,8,1,570,21,0
2024-05-16T22:00:00,805.83,2,1,1277,22,0
2024-05-16T23:00:00,129.46,7,1,187,23,0
2024-05-17T00:00:00,173.03,1,1,659,0,0
2024-05-17T01:00:00,41.51,4,1,5,1,0
2024-05-17T02:00:00,136.39,6,1,1453,2,0
2024-05-17T03:00:00,19.62,9,1,1279,3,0
2024-05-17T04:00:00,288.78,1,1,2254,4,0
2024-05-17T05:00:00,284.02,4,1,121,5,0
2024-05-17T06:00:00,675.63,4,1,2457,6,0
2024-05-17T07:00:00,115.71,1,1,2041,7,0
2024-05-17T08:00:00,172.22,6,1,1285,8,0
2024-05-17T09:00:00,960.34,9,1,742,9,0
2024-05-17T10:00:00,115.12,4,1,1532,10,0
2024-05-17T11:00:00,70.43,8,1,2334,11,0
2024-05-17T12:00:00,30.69,11,1,1102,12,0
2024-05-17T13:00:00,37.03,5,1,1399,13,0
2024-05-17T14:00:00,373.4,11,1,757,14,0
2024-05-17T15:00:00,9.64,7,1,2221,15,0
2024-05-17T16:00:00,31.96,12,1,2042,16,0
2024-05-17T17:00:00,466.91,4,1,1423,17,0
2024-05-17T18:00:00,316.4,10,1,273,18,0
2024-05-17T19:00:00,61.18,11,1,978,19,0
2024-05-17T20:00:00,14.39,3,1,2152,20,0
2024-05-17T21:00:00,694.42,1,1,1441,21,0
2024-05-17T22:00:00,67.62,5,1,389,22,0
2024-05-17T23:00:00,582.45,5,1,47,23,0
2024-05-18T00:00:00,644.37,11,1,1414,0,0
2024-05-18T01:00:00,1046.3,5,1,2147,1,0
2024-05-18T02:00:00,695.4,5,1,2165,2,0
2024-05-18T03:00:00,15.82,12,1,2085,3,0
2024-05-18T04:00:00,663.18,4,1,676,4,0
2024-05-18T05:00:00,142.85,10,1,1438,5,0
2024-05-18T06:00:00,10.57,11,1,2435,6,0
2024-05-18T07:00:00,187.41,12,1,2112,7,0
2024-05-18T08:00:00,655.37,9,1,2470,8,0
2024-05-18T09:00:00,38.2,12,1,1963,9,0
2024-05-18T10:00:00,148.84,8,0,1474,10,0
2024-05-18T11:00:00,28.63,7,1,1107,11,0
2024-05-18T12:00:00,98.16,4,1,993,12,0
2024-05-18T13:00:00,36.99,11,1,1152,13,0
2024-05-18T14:00:00,1020.57,9,1,398,14,0
2024-05-18T15:00:00,232.11,7,1,1376,15,0
2024-05-18T16:00:00,28.64,9,1,100,16,0
2024-05-18T17:00:00,179.17,2,1,1213,17,0
2024-05-18T18:00:00,563.96,3,1,717,18,0
2024-05-18T19:00:00,497.92,6,1,1724,19,0
2024-05-18T20:00:00,24.47,2,1,680,20,0
2024-05-18T21:00:00,958.87,6,1,951,21,0
2024-05-18T22:00:00,93.24,11,1,756,22,0
2024-05-18T23:00:00,1011.04,2,1,2019,23,0
2024-05-19T00:00:00,12.22,7,1,1026,0,0
2024-05-19T01:00:00,47.37,10,1,577,1,0
2024-05-19T02:00:00,53.9,9,0,1718,2,0
2024-05-19T03:00:00,235.53,11,1,1830,3,0
2024-05-19T04:00:00,16.21,10,1,893,4,0
2024-05-19T05:00:00,593.32,10,1,2114,5,0
2024-05-19T06:00:00,322.87,8,1,1081,6,0
2024-05-19T07:00:00,93.66,11,1,2047,7,0
2024-05-19T08:00:00,1017.39,1,1,185,8,0
2024-05-19T09:00:00,23.3,11,1,263,9,0
2024-05-19T10:00:00,169.8,5,1,881,10,0
2024-05-19T11:00:00,29.33,4,1,2453,11,0
2024-05-19T12:00:00,400.02,1,1,2380,12,0
2024-05-19T13:00:00,41.01,4,1,1154,13,0
2024-05-19T14:00:00,81.08,4,1,844,14,0
2024-05-19T15:00:00,64.91,2,1,2210,15,0
2024-05-19T16:00:00,11.22,9,1,454,16,0
2024-05-19T17:00:00,14.33,3,1,2287,17,0
2024-05-19T18:00:00,134.07,2,1,1452,18,0
2024-05-19T19:00:00,61.75,12,1,1239,19,0
2024-05-19T20:00:00,58.74,5,1,1209,20,0
2024-05-19T21:00:00,775.5,11,1,606,21,0
2024-05-19T22:00:00,439.14,5,1,498,22,0
2024-05-19T23:00:00,30.25,6,1,2408,23,0
2024-05-20T00:00:00,416.41,4,1,111,0,0
2024-05-20T01:00:00,40.68,10,1,830,1,0
2024-05-20T02:00:00,36.14,12,1,1418,2,0
2024-05-20T03:00:00,639.89,8,1,1013,3,0
2024-05-20T04:00:00,24.93,9,1,1218,4,0
2024-05-20T05:00:00,13.7,5,1,2065,5,0
2024-05-20T06:00:00,66.38,1,1,3,6,0
2024-05-20T07:00:00,615.03,3,1,1597,7,0
2024-05-20T08:00:00,22.27,12,1,85,8,0
2024-05-20T09:00:00,10.69,6,1,1431,9,0
2024-05-20T10:00:00,10.96,5,1,28,10,0
2024-05-20T11:00:00,736.15,2,1,181,11,0
2024-05-20T12:00:00,53.04,11,1,2487,12,0
2024-05-20T13:00:00,64.41,4,1,1166,13,0
2024-05-20T14:00:00,49.38,3,1,813,14,0
2024-05-20T15:00:00,30.69,12,1,1217,15,0
2024-05-20T16:00:00,1003.62,9,1,463,16,0
2024-05-20T17:00:00,14.49,2,1,2243,17,0
2024-05-20T18:00:00,22.37,6,1,2184,18,0
2024-05-20T19:00:00,118.35,9,1,939,19,0
2024-05-20T20:00:00,25.93,12,1,1502,20,0
2024-05-20T21:00:00,220.31,8,1,1434,21,0
2024-05-20T22:00:00,498.71,6,1,2205,22,0
2024-05-20T23:00:00,27.72,9,1,202,23,0
2024-05-21T00:00:00,73.54,2,1,911,0,0
2024-05-21T01:00:00,25.95,6,1,1618,1,0
2024-05-21T02:00:00,570.14,7,1,1479,2,0
2024-05-21T03:00:00,806.41,6,1,1110,3,0
2024-05-21T04:00:00,475.78,3,1,2188,4,0
2024-05-21T05:00:00,152.06,3,0,1513,5,0
2024-05-21T06:00:00,164.71,10,1,1614,6,0
2024-05-21T07:00:00,23.27,7,0,203,7,0
2024-05-21T08:00:00,32.39,5,1,1513,8,0
2024-05-21T09:00:00,28.48,6,1,977,9,0
2024-05-21T10:00:00,345.08,11,1,485,10,0
2024-05-21T11:00:00,34.49,6,0,333,11,0
2024-05-21T12:00:00,73.65,1,1,444,12,0
2024-05-21T13:00:00,90.86,1,1,1803,13,0
2024-05-21T14:00:00,236.51,2,1,2218,14,0
2024-05-21T15:00:00,10.39,7,1,508,15,0
2024-05-21T16:00:00,41.91,1,1,2284,16,0
2024-05-21T17:00:00,76.89,4,1,2433,17,0
2024-05-21T18:00:00,127.8,12,1,45,18,0
2024-05-21T19:00:00,342.92,6,1,2158,19,0
2024-05-21T20:00:00,229.47,2,1,1191,20,0
2024-05-21T21:00:00,155.76,8,0,2261,21,0
2024-05-21T22:00:00,148.53,2,0,285,22,0
2024-05-21T23:00:00,28.63,3,1,1643,23,0
2024-05-22T00:00:00,82.7,8,1,1100,0,0
2024-05-22T01:00:00,23.56,3,1,611,1,0
2024-05-22T02:00:00,202.51,9,1,2471,2,0
2024-05-22T03:00:00,499.48,4,1,801,3,0
2024-05-22T04:00:00,238.54,8,0,412,4,0
2024-05-22T05:00:00,48.56,2,1,1513,5,0
2024-05-22T06:00:00,147.67,8,0,371,6,0
2024-05-22T07:00:00,16.3,12,1,244,7,0
2024-05-22T08:00:00,30.7,11,1,2181,8,0
2024-05-22T09:00:00,10.18,6,1,2319,9,0
2024-05-22T10:00:00,133.42,7,1,364,10,0
2024-05-22T11:00:00,11.77,3,1,43,11,0
2024-05-22T12:00:00,23.83,5,1,463,12,0
2024-05-22T13:00:00,747.22,12,1,109,13,0
2024-05-22T14:00:00,920.77,5,1,1959,14,0
2024-05-22T15:00:00,486.07,9,1,727,15,0
2024-05-22T16:00:00,953.36,10,1,1300,16,0
2024-05-22T17:00:00,36.33,3,1,2070,17,0
2024-05-22T18:00:00,314.94,12,1,2161,18,0
2024-05-22T19:00:00,829.56,10,1,1882,19,0
2024-05-22T20:00:00,60.08,8,1,1223,20,0
2024-05-22T21:00:00,336.41,7,1,1679,21,0
2024-05-22T22:00:00,13.18,10,1,1623,22,0
2024-05-22T23:00:00,397.12,11,1,935,23,0
2024-05-23T00:00:00,55.41,1,1,1312,0,0
2024-05-23T01:00:00,38.62,7,1,2214,1,0
2024-05-23T02:00:00,82.4,2,1,548,2,0
2024-05-23T03:00:00,150.67,2,1,1546,3,0
2024-05-23T04:00:00,77.22,11,1,951,4,0
2024-05-23T05:00:00,14.12,8,1,2005,5,0
2024-05-23T06:00:00,18.25,12,1,208,6,0
2024-05-23T07:00:00,326.24,12,1,141,7,0
2024-05-23T08:00:00,567.73,8,1,301,8,0
2024-05-23T09:00:00,59.33,6,0,1542,9,0
2024-05-23T10:00:00,319.84,5,1,555,10,0
2024-05-23T11:00:00,95.5,3,1,2327,11,0
2024-05-23T12:00:00,543.12,5,1,301,12,0
2024-05-23T13:00:00,81.57,12,1,1071,13,0
2024-05-23T14:00:00,48.17,11,1,850,14,0
2024-05-23T15:00:00,38.29,12,1,2292,15,0
2024-05-23T16:00:00,140.99,11,1,1574,16,0
2024-05-23T17:00:00,1086.89,3,1,1455,17,0
2024-05-23T18:00:00,10.68,9,1,422,18,0
2024-05-23T19:00:00,257.62,10,1,1399,19,0
2024-05-23T20:00:00,14.55,3,1,1723,20,0
2024-05-23T21:00:00,194.85,2,1,539,21,0
2024-05-23T22:00:00,34.94,4,1,187,22,0
2024-05-23T23:00:00,150.48,9,1,2142,23,0
2024-05-24T00:00:00,87.36,3,1,2106,0,0
2024-05-24T01:00:00,12.93,10,0,584,1,0
2024-05-24T02:00:00,17.63,4,1,1232,2,0
2024-05-24T03:00:00,487.07,9,1,1505,3,0
2024-05-24T04:00:00,26.62,5,1,1106,4,0
2024-05-24T05:00:00,17.51,12,0,1965,5,0
2024-05-24T06:00:00,9.18,9,1,1624,6,0
2024-05-24T07:00:00,60.01,4,1,713,7,0
2024-05-24T08:00:00,172.09,7,1,96,8,0
2024-05-24T09:00:00,57.72,2,1,1503,9,0
2024-05-24T10:00:00,25.1,8,1,400,10,0
2024-05-24T11:00:00,661.34,11,1,641,11,0
2024-05-24T12:00:00,49.65,11,1,2386,12,0
2024-05-24T13:00:00,33.33,1,1,2311,13,0
2024-05-24T14:00:00,173.22,8,1,2145,14,0
2024-05-24T15:00:00,26.92,9,1,652,15,0
2024-05-24T16:00:00,177.21,5,1,58,16,0
2024-05-24T17:00:00,233.19,8,1,1031,17,0
2024-05-24T18:00:00,160.43,9,0,1978,18,0
2024-05-24T19:00:00,44.07,8,1,1495,19,0
2024-05-24T20:00:00,547.31,8,1,1422,20,0
2024-05-24T21:00:00,217.92,8,1,41,21,0
2024-05-24T22:00:00,105.23,1,1,758,22,0
2024-05-24T23:00:00,546.76,7,1,934,23,0
2024-05-25T00:00:00,76.09,12,1,2137,0,0
2024-05-25T01:00:00,10.75,7,1,242,1,0
2024-05-25T02:00:00,354.86,7,1,1532,2,0
2024-05-25T03:00:00,351.81,5,1,620,3,0
2024-05-25T04:00:00,28.37,4,1,1921,4,0
2024-05-25T05:00:00,27.03,2,1,903,5,0
2024-05-25T06:00:00,17.18,5,1,1651,6,0
2024-05-25T07:00:00,180.07,5,1,1264,7,0
2024-05-25T08:00:00,19.35,12,1,1535,8,0
2024-05-25T09:00:00,12.45,7,1,2344,9,0
2024-05-25T10:00:00,47.54,8,1,900,10,0
2024-05-25T11:00:00,22.11,8,1,1028,11,0
2024-05-25T12:00:00,618.51,8,1,142,12,0
2024-05-25T13:00:00,18.24,10,1,949,13,0
2024-05-25T14:00:00,154.07,6,1,1721,14,0
2024-05-25T15:00:00,13.49,4,1,1144,15,0
2024-05-25T16:00:00,274.12,9,1,1253,16,0
2024-05-25T17:00:00,90.68,5,1,1995,17,0
2024-05-25T18:00:00,13.37,2,1,822,18,0
2024-05-25T19:00:00,260.03,7,1,2148,19,0
2024-05-25T20:00:00,20.56,11,1,1473,20,0
2024-05-25T21:00:00,34.35,7,1,211,21,0
2024-05-25T22:00:00,202.62,5,1,1745,22,0
2024-05-25T23:00:00,36.25,9,1,1861,23,0
2024-05-26T00:00:00,527.15,4,1,1572,0,0
2024-05-26T01:00:00,296.7,8,1,2491,1,0
2024-05-26T02:00:00,40.31,2,1,2365,2,0
2024-05-26T03:00:00,14.79,4,1,582,3,0
2024-05-26T04:00:00,27.72,2,1,327,4,0
2024-05-26T05:00:00,325.39,1,1,512,5,0
2024-05-26T06:00:00,88.18,10,0,520,6,0
2024-05-26T07:00:00,131.97,4,1,663,7,0
2024-05-26T08:00:00,857.84,6,1,1528,8,0
2024-05-26T09:00:00,12.9,8,1,1697,9,0
2024-05-26T10:00:00,90.99,3,1,573,10,0
2024-05-26T11:00:00,78.39,8,1,1412,11,0
2024-05-26T12:00:00,345.76,8,1,1512,12,0
2024-05-26T13:00:00,13.35,12,1,2314,13,0
2024-05-26T14:00:00,42.35,6,1,2304,14,0
2024-05-26T15:00:00,11.48,3,1,2420,15,0
2024-05-26T16:00:00,530.34,7,1,2282,16,0
2024-05-26T17:00:00,559.48,11,1,354,17,0
2024-05-26T18:00:00,361.38,5,1,2295,18,0
2024-05-26T19:00:00,489.98,11,1,2039,19,0
2024-05-26T20:00:00,424.14,3,0,1824,20,0
2024-05-26T21:00:00,1006.76,4,0,1383,21,0
2024-05-26T22:00:00,15.51,10,1,2109,22,0
2024-05-26T23:00:00,294.08,5,1,1370,23,0
2024-05-27T00:00:00,372.55,4,1,977,0,0
2024-05-27T01:00:00,10.5,5,1,657,1,0
2024-05-27T02:00:00,12.2,8,0,1251,2,0
2024-05-27T03:00:00,12.52,6,1,281,3,0
2024-05-27T04:00:00,171.03,5,1,1647,4,0
2024-05-27T05:00:00,13.7,12,1,2245,5,0
2024-05-27T06:00:00,258.78,7,1,1850,6,0
2024-05-27T07:00:00,24.45,4,1,1358,7,0
2024-05-27T08:00:00,956.92,1,1,918,8,0
2024-05-27T09:00:00,37.01,7,0,208,9,0
2024-05-27T10:00:00,21.51,5,1,2286,10,0
2024-05-27T11:00:00,34.28,2,1,321,11,0
2024-05-27T12:00:00,93.88,4,1,679,12,0
2024-05-27T13:00:00,252.14,3,1,360,13,0
2024-05-27T14:00:00,937.36,2,1,2378,14,0
2024-05-27T15:00:00,58.77,12,1,1360,15,0
2024-05-27T16:00:00,526.59,7,1,1584,16,0
2024-05-27T17:00:00,109.46,2,1,2177,17,0
2024-05-27T18:00:00,17.77,8,1,1687,18,0
2024-05-27T19:00:00,171.34,5,1,2481,19,0
2024-05-27T20:00:00,22.37,6,1,623,20,0
2024-05-27T21:00:00,31.17,8,1,1053,21,0
2024-05-27T22:00:00,209.52,11,1,1445,22,0
2024-05-27T23:00:00,805.5,6,1,1757,23,0
2024-05-28T00:00:00,38.82,1,1,473,0,0
2024-05-28T01:00:00,63.63,5,1,1852,1,0
2024-05-28T02:00:00,21.29,12,1,1972,2,0
2024-05-28T03:00:00,316.74,6,1,1084,3,0
2024-05-28T04:00:00,89.83,5,1,17,4,0
2024-05-28T05:00:00,108.6,11,1,851,5,0
2024-05-28T06:00:00,29.4,1,1,1869,6,0
2024-05-28T07:00:00,125.38,12,1,1751,7,0
2024-05-28T08:00:00,713.55,5,1,109,8,0
2024-05-28T09:00:00,700.65,9,1,535,9,0
2024-05-28T10:00:00,216.42,11,1,864,10,0
2024-05-28T11:00:00,670.52,2,1,873,11,0
2024-05-28T12:00:00,495.25,5,1,2243,12,0
2024-05-28T13:00:00,12.76,6,1,711,13,0
2024-05-28T14:00:00,71.94,4,1,1362,14,0
2024-05-28T15:00:00,17.98,7,1,1588,15,0
2024-05-28T16:00:00,16.73,9,1,885,16,0
2024-05-28T17:00:00,324.89,10,1,2203,17,0
2024-05-28T18:00:00,302.41,6,1,1036,18,0
2024-05-28T19:00:00,33.63,1,1,1821,19,0
2024-05-28T20:00:00,419.21,9,1,209,20,0
2024-05-28T21:00:00,948.22,11,1,208,21,0
2024-05-28T22:00:00,26.7,7,1,2420,22,0
2024-05-28T23:00:00,41.66,8,1,1924,23,0
2024-06-01T00:00:00,9.3,1,0,1672,0,0
2024-06-01T01:00:00,11.05,7,1,1188,1,0
2024-06-01T02:00:00,338.27,4,1,709,2,0
2024-06-01T03:00:00,12.8,3,1,2486,3,0
2024-06-01T04:00:00,28.97,12,1,2419,4,0
2024-06-01T05:00:00,631.84,2,1,223,5,0
2024-06-01T06:00:00,145.66,2,1,2291,6,0
2024-06-01T07:00:00,71.1,3,1,533,7,0
2024-06-01T08:00:00,395.19,7,1,1411,8,0
2024-06-01T09:00:00,21.57,10,1,1301,9,0
2024-06-01T10:00:00,939.51,10,1,950,10,0
2024-06-01T11:00:00,15.78,6,1,1339,11,0
2024-06-01T12:00:00,36.3,1,1,1368,12,0
2024-06-01T13:00:00,27.9,5,1,157,13,0
2024-06-01T14:00:00,18.93,11,1,17,14,0
2024-06-01T15:00:00,152.55,12,1,1495,15,0
2024-06-01T16:00:00,572.69,4,0,697,16,0
2024-06-01T17:00:00,10.08,3,1,231,17,0
2024-06-01T18:00:00,29.13,11,1,445,18,0
2024-06-01T19:00:00,41.17,9,1,297,19,0
2024-06-01T20:00:00,477.94,6,0,1771,20,0
2024-06-01T21:00:00,481.99,11,1,1875,21,0
2024-06-01T22:00:00,9.93,9,1,1119,22,0
2024-06-01T23:00:00,40.47,8,1,1845,23,0
2024-06-02T00:00:00,11.98,10,1,1566,0,0
2024-06-02T01:00:00,129.93,11,1,2210,1,0
2024-06-02T02:00:00,560.15,1,1,1942,2,0
2024-06-02T03:00:00,27.87,4,1,322,3,0
2024-06-02T04:00:00,26.33,11,1,1884,4,0
2024-06-02T05:00:00,35.82,1,1,83,5,0
2024-06-02T06:00:00,178.4,12,1,1023,6,0
2024-06-02T07:00:00,106.11,9,1,288,7,0
2024-06-02T08:00:00,274.57,4,0,1996,8,0
2024-06-02T09:00:00,89.92,9,1,1503,9,0
2024-06-02T10:00:00,110.55,9,1,1488,10,0
2024-06-02T11:00:00,58.42,8,1,422,11,0
2024-06-02T12:00:00,211.32,7,0,829,12,0
2024-06-02T13:00:00,53.64,11,1,1280,13,0
2024-06-02T14:00:00,933.82,1,1,2449,14,0
2024-06-02T15:00:00,904.33,7,1,1192,15,0
2024-06-02T16:00:00,21.6,5,1,198,16,0
2024-06-02T17:00:00,120.06,1,1,665,17,0
2024-06-02T18:00:00,16.97,12,1,2273,18,0
2024-06-02T19:00:00,33.42,6,1,2270,19,0
2024-06-02T20:00:00,188.26,11,1,413,20,0
2024-06-02T21:00:00,13.57,9,1,1809,21,0
2024-06-02T22:00:00,56.59,9,1,2498,22,0
2024-06-02T23:00:00,234.33,6,1,206,23,0
2024-06-03T00:00:00,105.88,12,1,1126,0,0
2024-06-03T01:00:00,23.02,3,1,1383,1,0
2024-06-03T02:00:00,21.53,12,1,1182,2,0
2024-06-03T03:00:00,10.53,10,1,2270,3,0
2024-06-03T04:00:00,568.42,1,1,2314,4,0
2024-06-03T05:00:00,48.26,9,0,1848,5,0
2024-06-03T06:00:00,62.8,12,1,1122,6,0
2024-06-03T07:00:00,640.56,8,1,2192,7,0
2024-06-03T08:00:00,108.97,11,1,708,8,0
2024-06-03T09:00:00,829.59,11,1,1826,9,0
2024-06-03T10:00:00,82.72,6,1,1543,10,0
2024-06-03T11:00:00,86.59,7,1,2030,11,0
2024-06-03T12:00:00,309.58,12,1,2466,12,0
2024-06-03T13:00:00,71.6,6,1,1968,13,0
2024-06-03T14:00:00,531.31,7,1,694,14,0
2024-06-03T15:00:00,523.82,11,0,2058,15,0
2024-06-03T16:00:00,204.76,10,1,2238,16,0
2024-06-03T17:00:00,285.68,7,1,1541,17,0
2024-06-03T18:00:00,62.52,8,1,447,18,0
2024-06-03T19:00:00,1040.21,10,1,2273,19,0
2024-06-03T20:00:00,117.26,1,1,1295,20,0
2024-06-03T21:00:00,173.07,1,1,632,21,0
2024-06-03T22:00:00,21.56,7,1,496,22,0
2024-06-03T23:00:00,164.5,7,1,1925,23,0
2024-06-04T00:00:00,15.97,2,1,107,0,0
2024-06-04T01:00:00,20.65,2,1,1765,1,0
2024-06-04T02:00:00,13.0,7,1,723,2,0
2024-06-04T03:00:00,711.87,11,1,704,3,0
2024-06-04T04:00:00,345.94,7,1,478,4,0
2024-06-04T05:00:00,1011.36,3,1,37,5,0
2024-06-04T06:00:00,30.77,3,0,41,6,0
2024-06-04T07:00:00,145.86,11,1,1488,7,0
2024-06-04T08:00:00,423.66,10,1,1425,8,0
2024-06-04T09:00:00,21.87,4,1,198,9,0
2024-06-04T10:00:00,75.87,8,0,542,10,0
2024-06-04T11:00:00,383.96,2,1,1975,11,0
2024-06-04T12:00:00,273.03,9,0,1187,12,0
2024-06-04T13:00:00,257.99,1,1,1990,13,0
2024-06-04T14:00:00,730.13,4,1,1307,14,0
2024-06-04T15:00:00,11.68,7,1,808,15,0
2024-06-04T16:00:00,24.49,10,1,901,16,0
2024-06-04T17:00:00,34.64,1,1,2249,17,0
2024-06-04T18:00:00,10.1,4,1,1954,18,0
2024-06-04T19:00:00,23.16,8,1,1884,19,0
2024-06-04T20:00:00,58.34,3,1,271,20,0
2024-06-04T21:00:00,919.81,3,1,2236,21,0
2024-06-04T22:00:00,15.96,9,1,1512,22,0
2024-06-04T23:00:00,47.65,6,1,2318,23,0
2024-06-05T00:00:00,761.48,6,1,1947,0,0
2024-06-05T01:00:00,38.26,1,1,88,1,0
2024-06-05T02:00:00,896.26,9,0,1160,2,0
2024-06-05T03:00:00,610.92,9,1,2062,3,0
2024-06-05T04:00:00,47.4,8,1,416,4,0
2024-06-05T05:00:00,19.36,9,1,192,5,0
2024-06-05T06:00:00,274.37,7,1,1725,6,0
2024-06-05T07:00:00,24.41,4,1,125,7,0
2024-06-05T08:00:00,194.69,10,1,1672,8,0
2024-06-05T09:00:00,117.27,1,1,541,9,0
2024-06-05T10:00:00,357.36,12,1,5,10,0
2024-06-05T11:00:00,109.82,11,1,2468,11,0
2024-06-05T12:00:00,23.79,2,1,1785,12,0
2024-06-05T13:00:00,188.82,8,1,2270,13,0
2024-06-05T14:00:00,395.12,6,1,1369,14,0
2024-06-05T15:00:00,22.34,1,1,1892,15,0
2024-06-05T16:00:00,533.66,8,0,876,16,0
2024-06-05T17:00:00,704.6,7,1,2390,17,0
2024-06-05T18:00:00,16.98,11,1,972,18,0
2024-06-05T19:00:00,9.87,7,1,1636,19,0
2024-06-05T20:00:00,44.98,1,1,463,20,0
2024-06-05T21:00:00,242.16,9,1,2198,21,0
2024-06-05T22:00:00,124.05,11,1,695,22,0
2024-06-05T23:00:00,270.91,8,1,93,23,0
2024-06-06T00:00:00,13.23,1,1,1629,0,0
2024-06-06T01:00:00,987.16,11,1,1759,1,0
2024-06-06T02:00:00,210.08,6,1,19,2,0
2024-06-06T03:00:00,931.7,9,1,2435,3,0
2024-06-06T04:00:00,13.78,8,1,1144,4,0
2024-06-06T05:00:00,9.57,11,1,1342,5,0
2024-06-06T06:00:00,291.41,4,1,549,6,0
2024-06-06T07:00:00,383.39,1,1,194,7,0
2024-06-06T08:00:00,155.8,1,1,1137,8,0
2024-06-06T09:00:00,195.77,12,1,2496,9,0
2024-06-06T10:00:00,385.12,8,1,1730,10,0
